Isci_ID,Isci_Yas,Isci_Egitim,Isci_Tecrube,Isci_Tercih_Alanlari,Isci_Sehir,Isci_Ilce,Isci_Beklenen_Ucret,Ilan_ID,Firma_Adi,Ilan_Is_Alani,Ilan_Sehir,Ilan_Ilce,Ilan_Egitim_Gereksinimi,Ilan_Tecrube_Sarti,Ilan_Yas_Siniri,Ilan_Cinsiyet,Ilan_Konaklama,Ilan_Sigorta,Ilan_Ucret,Uygunluk
isci_0828,43,Lise,20,"Limon Hasadı, Fidan Dikimi",Adana,Seyhan,45711,ilan_0828,Firma_52,Toprak İşleme,Bartın,Amasra,Ortaokul,9,22-41,Bayan,Yok,Var,59620,0.5
isci_0829,48,İlkokul,10,Ceviz Hasadı,Bolu,Gerede,31824,ilan_0829,Firma_46,Kayısı Hasadı,Bitlis,Tatvan,Ortaokul,4,24-57,Erkek,Yok,Yok,32817,0.8
isci_0830,46,Lise,12,Elma Toplama,Mardin,Artuklu,27092,ilan_0830,Firma_34,Toprak İşleme,Sinop,Ayancık,Ortaokul,5,28-51,Bayan,Yok,Var,30335,0.8
isci_0831,30,Üniversite,13,"Çapa, Pamuk Toplama",Sinop,Boyabat,17550,ilan_0831,Firma_100,Fidan Dikimi,Bartın,Merkez,Üniversite,6,28-53,Farketmez,Var,Yok,23829,1.0
isci_0832,36,İlkokul,16,"Sera Bakımı, Ceviz Hasadı",Bolu,Mengen,48341,ilan_0832,Firma_74,Çay Hasadı,Aydın,Efeler,Üniversite,0,28-52,Bayan,Yok,Yok,48179,0.5
isci_0833,41,Lise,14,"Ceviz Hasadı, Ürün Hasadı",Kırıkkale,Merkez,19811,ilan_0833,Firma_44,Kiraz Hasadı,Niğde,Çiftlik,Ortaokul,5,27-52,Bayan,Var,Var,36811,0.8
isci_0834,29,Ortaokul,6,"Kayısı Hasadı, Sera Bakımı",Edirne,Merkez,18110,ilan_0834,Firma_93,Elma Toplama,Manisa,Yunusemre,Lise,5,25-40,Bayan,Var,Var,21151,0.8
isci_0835,43,İlkokul,8,Sera Bakımı,Çanakkale,Ezine,43995,ilan_0835,Firma_62,Çapa,Karabük,Eskipazar,Üniversite,4,20-54,Bayan,Var,Yok,22410,0.5
isci_0836,42,Ortaokul,15,Toprak İşleme,Çorum,Sungurlu,25443,ilan_0836,Firma_56,Ürün Hasadı,Bartın,Merkez,Üniversite,2,23-52,Farketmez,Var,Var,22674,0.5
isci_0837,25,Ortaokul,2,"Elma Toplama, Kayısı Hasadı",Aydın,Söke,40254,ilan_0837,Firma_41,Pamuk Toplama,Gaziantep,Şehitkamil,Ortaokul,10,30-50,Bayan,Yok,Yok,46949,0.5
isci_0838,55,Lise,3,"Ceviz Hasadı, Pamuk Toplama",Iğdır,Tuzluca,18117,ilan_0838,Firma_19,Kayısı Hasadı,Balıkesir,Bandırma,İlkokul,4,22-49,Bayan,Yok,Yok,53287,0.3
isci_0839,53,Lise,10,"Pamuk Toplama, Toprak İşleme",Kırıkkale,Merkez,56316,ilan_0839,Firma_24,Çapa,Karabük,Merkez,Ortaokul,5,25-44,Erkek,Var,Var,17701,0.2
isci_0840,52,İlkokul,4,"Elma Toplama, Fidan Dikimi",Karabük,Safranbolu,42741,ilan_0840,Firma_10,Pamuk Toplama,Karaman,Ayrancı,Ortaokul,10,27-60,Bayan,Yok,Var,34248,0.3
isci_0841,55,İlkokul,0,Pamuk Toplama,Karaman,Merkez,44719,ilan_0841,Firma_74,Kiraz Hasadı,Bolu,Gerede,Lise,9,18-45,Farketmez,Var,Yok,36590,0.0
isci_0842,20,İlkokul,13,Limon Hasadı,Erzincan,Tercan,25011,ilan_0842,Firma_34,Ürün Hasadı,Samsun,Bafra,Ortaokul,2,19-51,Erkek,Var,Yok,35880,0.8
isci_0843,53,Üniversite,12,Pamuk Toplama,Artvin,Merkez,30364,ilan_0843,Firma_20,Pamuk Toplama,Yalova,Altınova,Lise,1,30-48,Erkek,Yok,Yok,27683,0.2
isci_0844,33,Üniversite,10,"Çapa, Elma Toplama",Karaman,Merkez,21286,ilan_0844,Firma_9,Limon Hasadı,Muş,Merkez,İlkokul,7,18-43,Farketmez,Var,Yok,37277,0.8
isci_0845,30,İlkokul,5,"Limon Hasadı, Çay Hasadı, Pamuk Toplama",Niğde,Çiftlik,27138,ilan_0845,Firma_51,Sera Bakımı,Yalova,Çınarcık,Ortaokul,1,21-60,Erkek,Var,Yok,21071,0.5
isci_0846,29,Lise,5,"Kayısı Hasadı, Elma Toplama, Ceviz Hasadı",Hatay,Defne,20111,ilan_0846,Firma_5,Kiraz Hasadı,Artvin,Hopa,Ortaokul,10,21-41,Farketmez,Yok,Var,42674,0.6
isci_0847,58,Ortaokul,14,"Limon Hasadı, Kayısı Hasadı, Fidan Dikimi",Gümüşhane,Kelkit,22407,ilan_0847,Firma_38,Kayısı Hasadı,Burdur,Gölhisar,İlkokul,4,23-41,Erkek,Var,Var,29708,0.5
isci_0848,21,Ortaokul,12,"Çapa, Kayısı Hasadı, Toprak İşleme",Bartın,Amasra,52623,ilan_0848,Firma_56,Limon Hasadı,Eskişehir,Odunpazarı,İlkokul,0,25-49,Bayan,Yok,Yok,46407,0.2
isci_0849,56,İlkokul,17,Çapa,Aksaray,Eskil,30915,ilan_0849,Firma_97,Kiraz Hasadı,Sakarya,Serdivan,Lise,9,23-42,Farketmez,Var,Yok,58536,0.5
isci_0850,39,Lise,6,Sera Bakımı,Afyonkarahisar,Merkez,20420,ilan_0850,Firma_87,Sera Bakımı,Yalova,Çınarcık,Üniversite,8,18-57,Erkek,Var,Var,32312,0.6
isci_0851,44,Ortaokul,14,Ceviz Hasadı,Muğla,Fethiye,34836,ilan_0851,Firma_90,Limon Hasadı,Manisa,Turgutlu,Ortaokul,5,18-59,Bayan,Var,Yok,48559,1.0
isci_0852,19,Ortaokul,9,Kayısı Hasadı,Gümüşhane,Merkez,21040,ilan_0852,Firma_88,Kiraz Hasadı,Ordu,Altınordu,Üniversite,4,19-41,Bayan,Var,Var,20084,0.5
isci_0853,48,İlkokul,9,"Pamuk Toplama, Kiraz Hasadı, Toprak İşleme",Mardin,Kızıltepe,59826,ilan_0853,Firma_36,Limon Hasadı,Edirne,Uzunköprü,Üniversite,0,26-43,Farketmez,Var,Yok,39680,0.2
isci_0854,46,İlkokul,19,"Fidan Dikimi, Çay Hasadı, Kayısı Hasadı",Bilecik,Söğüt,50978,ilan_0854,Firma_90,Çapa,Erzincan,Kemaliye,Lise,1,18-51,Farketmez,Yok,Var,38782,0.5
isci_0855,37,Lise,16,"Sera Bakımı, Kiraz Hasadı, Çay Hasadı",Nevşehir,Ürgüp,39030,ilan_0855,Firma_23,Fidan Dikimi,Hakkari,Yüksekova,Ortaokul,1,24-41,Bayan,Var,Yok,25289,0.5
isci_0856,54,Üniversite,13,"Fidan Dikimi, Kayısı Hasadı, Limon Hasadı",Adana,Yüreğir,32399,ilan_0856,Firma_15,Çay Hasadı,Edirne,Keşan,İlkokul,6,21-52,Farketmez,Yok,Var,49924,0.5
isci_0857,44,İlkokul,2,"Ceviz Hasadı, Fidan Dikimi, Kiraz Hasadı",Ordu,Altınordu,19442,ilan_0857,Firma_21,Çay Hasadı,Manisa,Şehzadeler,Lise,6,19-44,Farketmez,Var,Yok,51556,0.6
isci_0858,25,Üniversite,9,"Kiraz Hasadı, Kayısı Hasadı",Siirt,Pervari,56157,ilan_0858,Firma_29,Limon Hasadı,Mersin,Yenişehir,Lise,9,26-47,Farketmez,Var,Var,50293,0.2
isci_0859,48,Lise,13,"Elma Toplama, Kayısı Hasadı",Düzce,Merkez,18590,ilan_0859,Firma_9,Fidan Dikimi,Rize,Çayeli,Ortaokul,8,29-54,Bayan,Yok,Yok,58850,0.8
isci_0860,22,Ortaokul,11,"Ürün Hasadı, Ceviz Hasadı, Çay Hasadı",Van,Edremit,18814,ilan_0860,Firma_35,Kayısı Hasadı,Trabzon,Yomra,Lise,10,18-55,Bayan,Yok,Yok,17176,0.5
isci_0861,40,İlkokul,11,"Kiraz Hasadı, Çapa",Kayseri,Kocasinan,25108,ilan_0861,Firma_39,Pamuk Toplama,Düzce,Akçakoca,Ortaokul,8,22-54,Erkek,Yok,Yok,56369,0.8
isci_0862,54,İlkokul,10,"Fidan Dikimi, Ürün Hasadı, Çapa",Elazığ,Sivrice,34544,ilan_0862,Firma_57,Çapa,Nevşehir,Ürgüp,Üniversite,8,25-49,Bayan,Yok,Yok,45744,0.5
isci_0863,20,İlkokul,3,"Toprak İşleme, Pamuk Toplama, Kayısı Hasadı",Ağrı,Patnos,47691,ilan_0863,Firma_45,Çay Hasadı,Tekirdağ,Kapaklı,Ortaokul,10,26-46,Erkek,Yok,Var,57638,0.3
isci_0864,24,İlkokul,9,"Kiraz Hasadı, Toprak İşleme",Şanlıurfa,Eyyübiye,20488,ilan_0864,Firma_36,Çapa,Adana,Çukurova,Ortaokul,2,23-40,Bayan,Yok,Var,42756,0.8
isci_0865,42,Lise,14,"Elma Toplama, Fidan Dikimi, Limon Hasadı",Ağrı,Merkez,51637,ilan_0865,Firma_18,Ceviz Hasadı,Muş,Malazgirt,Üniversite,2,28-56,Erkek,Yok,Yok,20575,0.5
isci_0866,46,İlkokul,2,Ürün Hasadı,Karabük,Merkez,22045,ilan_0866,Firma_27,Fidan Dikimi,Yalova,Altınova,İlkokul,1,22-53,Farketmez,Var,Yok,23395,1.0
isci_0867,32,İlkokul,18,Sera Bakımı,Yalova,Altınova,50626,ilan_0867,Firma_26,Elma Toplama,Muş,Malazgirt,Ortaokul,9,27-58,Farketmez,Var,Var,26220,0.5
isci_0868,38,Ortaokul,3,"Çapa, Kiraz Hasadı, Ceviz Hasadı",Niğde,Bor,45426,ilan_0868,Firma_73,Limon Hasadı,Erzurum,Aziziye,Lise,8,26-44,Erkek,Yok,Var,38352,0.3
isci_0869,30,Ortaokul,8,"Ürün Hasadı, Toprak İşleme",Amasya,Suluova,42715,ilan_0869,Firma_48,Ceviz Hasadı,Van,İpekyolu,İlkokul,2,25-46,Farketmez,Yok,Var,48229,0.8
isci_0870,56,Lise,16,Fidan Dikimi,Adıyaman,Besni,41390,ilan_0870,Firma_49,Limon Hasadı,Çankırı,Merkez,Lise,3,29-46,Farketmez,Yok,Var,45784,0.7
isci_0871,37,Lise,5,"Kiraz Hasadı, Pamuk Toplama, Çay Hasadı",Kocaeli,İzmit,39636,ilan_0871,Firma_33,Elma Toplama,Sinop,Ayancık,İlkokul,5,29-45,Farketmez,Var,Var,55232,0.8
isci_0872,33,Üniversite,4,Sera Bakımı,Sinop,Boyabat,32840,ilan_0872,Firma_16,Çapa,Bingöl,Solhan,Üniversite,9,18-59,Bayan,Yok,Var,30049,0.5
isci_0873,53,Üniversite,19,"Limon Hasadı, Ceviz Hasadı",Muğla,Menteşe,56818,ilan_0873,Firma_99,Sera Bakımı,İstanbul,Üsküdar,Üniversite,0,22-48,Farketmez,Var,Yok,28884,0.4
isci_0874,41,Üniversite,1,"Sera Bakımı, Kiraz Hasadı, Elma Toplama",Trabzon,Akçaabat,19317,ilan_0874,Firma_19,Toprak İşleme,Artvin,Arhavi,İlkokul,5,28-56,Bayan,Yok,Yok,54570,0.6
isci_0875,54,Üniversite,6,"Elma Toplama, Sera Bakımı, Çay Hasadı",Uşak,Merkez,22107,ilan_0875,Firma_4,Çay Hasadı,Kırklareli,Lüleburgaz,Üniversite,5,24-49,Bayan,Yok,Yok,59631,0.7
isci_0876,19,Ortaokul,7,"Elma Toplama, Çay Hasadı",Sakarya,Erenler,25364,ilan_0876,Firma_66,Çay Hasadı,Mardin,Artuklu,Üniversite,8,19-52,Farketmez,Var,Yok,30396,0.6
isci_0877,45,Ortaokul,8,"Elma Toplama, Ürün Hasadı, Fidan Dikimi",Mersin,Toroslar,20616,ilan_0877,Firma_10,Ceviz Hasadı,Hatay,Antakya,İlkokul,0,20-56,Farketmez,Var,Yok,45715,0.8
isci_0878,50,İlkokul,13,"Elma Toplama, Pamuk Toplama",Adana,Yüreğir,57257,ilan_0878,Firma_61,Pamuk Toplama,Aksaray,Ortaköy,İlkokul,8,18-46,Farketmez,Var,Yok,42259,0.4
isci_0879,23,İlkokul,16,"Fidan Dikimi, Elma Toplama, Limon Hasadı",Kütahya,Tavşanlı,34907,ilan_0879,Firma_23,Toprak İşleme,İstanbul,Kadıköy,Ortaokul,8,26-43,Farketmez,Var,Yok,28956,0.2
isci_0880,41,Üniversite,2,Toprak İşleme,Van,Edremit,33354,ilan_0880,Firma_51,Kayısı Hasadı,Aksaray,Eskil,İlkokul,5,26-56,Farketmez,Var,Yok,49891,0.6
isci_0881,50,İlkokul,8,"Toprak İşleme, Elma Toplama, Çapa",Mersin,Toroslar,38617,ilan_0881,Firma_89,Kayısı Hasadı,Aydın,Nazilli,İlkokul,6,28-57,Bayan,Var,Yok,57367,1.0
isci_0882,23,Lise,8,Kiraz Hasadı,Kastamonu,Merkez,27316,ilan_0882,Firma_50,Kayısı Hasadı,Sivas,Merkez,Lise,1,28-55,Farketmez,Var,Var,53110,0.7
isci_0883,46,İlkokul,5,"Kayısı Hasadı, Ürün Hasadı",Adana,Yüreğir,42158,ilan_0883,Firma_88,Pamuk Toplama,Amasya,Merkez,Ortaokul,0,26-42,Bayan,Yok,Var,58974,0.5
isci_0884,21,Lise,6,Sera Bakımı,Kırıkkale,Merkez,46148,ilan_0884,Firma_66,Çapa,Bayburt,Merkez,Üniversite,0,28-50,Bayan,Yok,Var,35944,0.2
isci_0885,20,Üniversite,0,"Toprak İşleme, Sera Bakımı, Limon Hasadı",Afyonkarahisar,Merkez,49070,ilan_0885,Firma_76,Ceviz Hasadı,Muş,Malazgirt,İlkokul,8,30-44,Erkek,Var,Yok,28222,0.0
isci_0886,34,İlkokul,11,"Ceviz Hasadı, Çapa",Bolu,Gerede,35924,ilan_0886,Firma_46,Kiraz Hasadı,Bayburt,Demirözü,Üniversite,9,24-51,Bayan,Var,Yok,20484,0.5
isci_0887,23,Üniversite,15,"Çay Hasadı, Kayısı Hasadı, Fidan Dikimi",Bursa,Osmangazi,59112,ilan_0887,Firma_53,Kayısı Hasadı,Karaman,Ermenek,Ortaokul,0,25-49,Erkek,Yok,Var,38310,0.2
isci_0888,27,İlkokul,16,"Ürün Hasadı, Pamuk Toplama, Sera Bakımı",İstanbul,Beşiktaş,52723,ilan_0888,Firma_90,Toprak İşleme,Siirt,Merkez,Ortaokul,1,22-45,Farketmez,Yok,Yok,35335,0.5
isci_0889,50,İlkokul,4,"Pamuk Toplama, Ceviz Hasadı",Amasya,Suluova,40862,ilan_0889,Firma_48,Elma Toplama,Malatya,Battalgazi,İlkokul,3,24-56,Bayan,Yok,Yok,24535,0.7
isci_0890,51,İlkokul,6,"Toprak İşleme, Fidan Dikimi, Elma Toplama",Kocaeli,Darıca,50267,ilan_0890,Firma_56,Kayısı Hasadı,Eskişehir,Tepebaşı,İlkokul,0,19-47,Bayan,Yok,Yok,50519,0.7
isci_0891,34,Ortaokul,7,"Elma Toplama, Çay Hasadı, Çapa",Batman,Beşiri,47312,ilan_0891,Firma_33,Elma Toplama,Isparta,Yalvaç,İlkokul,5,23-59,Erkek,Yok,Yok,36345,0.5
isci_0892,31,İlkokul,16,"Kayısı Hasadı, Elma Toplama",Kars,Merkez,52137,ilan_0892,Firma_21,Çapa,Bursa,Yıldırım,Ortaokul,0,22-57,Bayan,Yok,Yok,26510,0.5
isci_0893,26,Lise,14,"Limon Hasadı, Kiraz Hasadı",Sinop,Boyabat,39523,ilan_0893,Firma_93,Ürün Hasadı,Ankara,Çankaya,Üniversite,5,26-52,Farketmez,Yok,Var,45703,0.8
isci_0894,30,İlkokul,9,"Fidan Dikimi, Sera Bakımı",Düzce,Cumayeri,42309,ilan_0894,Firma_23,Ceviz Hasadı,Ankara,Yenimahalle,Üniversite,5,22-46,Farketmez,Yok,Yok,43172,0.8
isci_0895,20,Ortaokul,17,"Kiraz Hasadı, Çapa",Adana,Çukurova,44247,ilan_0895,Firma_37,Kiraz Hasadı,Ardahan,Çıldır,Ortaokul,3,27-57,Farketmez,Var,Var,21703,0.4
isci_0896,29,Lise,20,Çay Hasadı,Isparta,Merkez,29773,ilan_0896,Firma_9,Kiraz Hasadı,Yalova,Çınarcık,Ortaokul,5,19-55,Erkek,Var,Var,34146,0.8
isci_0897,52,Üniversite,15,"Sera Bakımı, Limon Hasadı, Çay Hasadı",Balıkesir,Edremit,57372,ilan_0897,Firma_4,Fidan Dikimi,Kırklareli,Merkez,Ortaokul,5,27-45,Farketmez,Var,Yok,48197,0.2
isci_0898,32,Üniversite,17,"Kayısı Hasadı, Kiraz Hasadı",Nevşehir,Ürgüp,40658,ilan_0898,Firma_25,Çay Hasadı,Kayseri,Melikgazi,Ortaokul,8,25-42,Erkek,Yok,Yok,24227,0.5
isci_0899,48,İlkokul,1,"Elma Toplama, Sera Bakımı, Limon Hasadı",Bingöl,Merkez,28654,ilan_0899,Firma_54,Toprak İşleme,Ağrı,Merkez,Lise,6,23-53,Bayan,Yok,Yok,28018,0.3
isci_0900,21,Üniversite,19,Pamuk Toplama,Tokat,Turhal,26197,ilan_0900,Firma_76,Limon Hasadı,Manisa,Turgutlu,İlkokul,3,19-55,Farketmez,Var,Yok,49646,0.8
isci_0901,41,İlkokul,10,Elma Toplama,Burdur,Gölhisar,41225,ilan_0901,Firma_33,Sera Bakımı,Isparta,Yalvaç,Lise,10,22-51,Erkek,Var,Yok,25658,0.5
isci_0902,57,Lise,1,"Limon Hasadı, Ürün Hasadı, Ceviz Hasadı",Osmaniye,Kadirli,20169,ilan_0902,Firma_87,Kayısı Hasadı,Diyarbakır,Kayapınar,Ortaokul,6,22-41,Farketmez,Var,Var,31412,0.3
isci_0903,24,İlkokul,12,Kayısı Hasadı,Sakarya,Erenler,42013,ilan_0903,Firma_73,Ürün Hasadı,Gaziantep,Nizip,Lise,10,24-56,Bayan,Yok,Var,37839,0.5
isci_0904,27,İlkokul,5,"Toprak İşleme, Çay Hasadı, Kiraz Hasadı",Manisa,Yunusemre,53888,ilan_0904,Firma_10,Ürün Hasadı,Nevşehir,Avanos,Lise,10,18-46,Bayan,Var,Var,47740,0.3
isci_0905,30,İlkokul,7,Elma Toplama,Ordu,Ünye,26556,ilan_0905,Firma_64,Kiraz Hasadı,İstanbul,Üsküdar,Ortaokul,7,20-52,Farketmez,Var,Yok,49032,0.8
isci_0906,50,İlkokul,9,"Limon Hasadı, Çay Hasadı, Toprak İşleme",Şanlıurfa,Siverek,17651,ilan_0906,Firma_9,Toprak İşleme,İstanbul,Beşiktaş,Lise,9,28-53,Bayan,Yok,Yok,33622,0.8
isci_0907,24,İlkokul,20,"Ürün Hasadı, Çay Hasadı",Bursa,Yıldırım,21440,ilan_0907,Firma_4,Toprak İşleme,Bursa,Nilüfer,Ortaokul,5,21-54,Erkek,Yok,Var,29569,0.8
isci_0908,41,Lise,17,Fidan Dikimi,Adıyaman,Kahta,19318,ilan_0908,Firma_94,Çay Hasadı,Mersin,Yenişehir,İlkokul,8,27-47,Erkek,Yok,Var,33423,0.8
isci_0909,45,Lise,18,"Çay Hasadı, Pamuk Toplama",Hatay,Defne,41575,ilan_0909,Firma_35,Kiraz Hasadı,Ankara,Çankaya,Üniversite,6,25-43,Bayan,Var,Yok,45834,0.5
isci_0910,24,Lise,16,"Elma Toplama, Ürün Hasadı, Sera Bakımı",Osmaniye,Merkez,52542,ilan_0910,Firma_77,Ceviz Hasadı,Bitlis,Merkez,Lise,7,19-44,Farketmez,Yok,Var,43364,0.7
isci_0911,37,Üniversite,18,"Fidan Dikimi, Çapa",Kahramanmaraş,Dulkadiroğlu,54399,ilan_0911,Firma_67,Toprak İşleme,Manisa,Yunusemre,Ortaokul,10,24-51,Farketmez,Yok,Var,18253,0.5
isci_0912,59,Ortaokul,19,"Çay Hasadı, Kiraz Hasadı",Amasya,Merkez,49141,ilan_0912,Firma_49,Elma Toplama,Bitlis,Tatvan,İlkokul,2,26-41,Erkek,Var,Yok,30034,0.2
isci_0913,32,Üniversite,16,"Pamuk Toplama, Ceviz Hasadı, Elma Toplama",Mardin,Artuklu,42888,ilan_0913,Firma_87,Elma Toplama,Kırıkkale,Keskin,Ortaokul,10,20-58,Farketmez,Yok,Var,49468,0.8
isci_0914,28,Üniversite,13,"Fidan Dikimi, Pamuk Toplama, Elma Toplama",Erzurum,Palandöken,35903,ilan_0914,Firma_38,Toprak İşleme,Karabük,Safranbolu,İlkokul,2,21-46,Farketmez,Var,Var,42580,0.8
isci_0915,50,Lise,9,Kayısı Hasadı,Zonguldak,Ereğli,50910,ilan_0915,Firma_2,Kiraz Hasadı,Kars,Kağızman,Üniversite,1,19-58,Farketmez,Yok,Var,35794,0.5
isci_0916,25,Lise,4,"Kayısı Hasadı, Ceviz Hasadı, Limon Hasadı",Rize,Çayeli,58515,ilan_0916,Firma_73,Fidan Dikimi,Bayburt,Merkez,Ortaokul,4,18-47,Erkek,Var,Var,48673,0.5
isci_0917,23,Lise,10,Elma Toplama,Ardahan,Merkez,36610,ilan_0917,Firma_88,Kayısı Hasadı,Manisa,Turgutlu,Ortaokul,5,20-46,Farketmez,Var,Var,20196,0.5
isci_0918,31,Ortaokul,20,"Çapa, Çay Hasadı",Bayburt,Aydıntepe,42180,ilan_0918,Firma_21,Ürün Hasadı,Ağrı,Merkez,Lise,5,26-59,Farketmez,Yok,Var,24521,0.5
isci_0919,36,Lise,7,"Fidan Dikimi, Elma Toplama, Toprak İşleme",Kilis,Musabeyli,26755,ilan_0919,Firma_11,Kiraz Hasadı,Van,Edremit,Üniversite,6,18-59,Bayan,Yok,Var,40270,0.8
isci_0920,35,Ortaokul,17,"Pamuk Toplama, Toprak İşleme, Ceviz Hasadı",Isparta,Merkez,23196,ilan_0920,Firma_23,Elma Toplama,Antalya,Konyaaltı,Lise,3,27-55,Farketmez,Yok,Yok,53595,0.8
isci_0921,30,İlkokul,14,"Pamuk Toplama, Ürün Hasadı, Sera Bakımı",Aksaray,Merkez,20412,ilan_0921,Firma_5,Kayısı Hasadı,Nevşehir,Avanos,Üniversite,0,28-50,Erkek,Var,Yok,35727,0.8
isci_0922,50,İlkokul,16,"Kayısı Hasadı, Sera Bakımı, Ceviz Hasadı",Çanakkale,Biga,59801,ilan_0922,Firma_94,Toprak İşleme,İzmir,Karşıyaka,Ortaokul,9,23-46,Bayan,Var,Var,37409,0.2
isci_0923,52,Üniversite,9,Kayısı Hasadı,Siirt,Kurtalan,22490,ilan_0923,Firma_28,Kayısı Hasadı,Kayseri,Kocasinan,İlkokul,3,18-53,Erkek,Yok,Var,48964,0.8
isci_0924,26,Ortaokul,18,"Çapa, Toprak İşleme",Afyonkarahisar,Sandıklı,28219,ilan_0924,Firma_62,Çay Hasadı,Malatya,Doğanşehir,Ortaokul,2,22-52,Bayan,Yok,Yok,38120,1.0
isci_0925,21,İlkokul,18,"Elma Toplama, Toprak İşleme, Ürün Hasadı",Kahramanmaraş,Onikişubat,26755,ilan_0925,Firma_90,Ceviz Hasadı,Diyarbakır,Bağlar,Üniversite,3,23-58,Farketmez,Yok,Var,31637,0.5
isci_0926,34,Ortaokul,4,"Kayısı Hasadı, Toprak İşleme, Limon Hasadı",Aydın,Nazilli,18262,ilan_0926,Firma_36,Pamuk Toplama,Aydın,Nazilli,Ortaokul,7,30-40,Farketmez,Yok,Yok,31438,0.8
isci_0927,47,İlkokul,12,"Fidan Dikimi, Pamuk Toplama, Elma Toplama",Bitlis,Merkez,55721,ilan_0927,Firma_36,Ceviz Hasadı,Adıyaman,Besni,Lise,7,30-51,Farketmez,Var,Var,55749,0.8
isci_0928,44,Lise,11,"Toprak İşleme, Ceviz Hasadı, Pamuk Toplama",Ağrı,Patnos,42401,ilan_0928,Firma_88,Toprak İşleme,Isparta,Merkez,Üniversite,2,22-46,Bayan,Var,Var,40711,0.5
isci_0929,37,Ortaokul,10,"Çapa, Kiraz Hasadı",Şırnak,Silopi,29629,ilan_0929,Firma_34,Çay Hasadı,Şırnak,Silopi,Lise,10,29-56,Erkek,Yok,Yok,47328,0.8
isci_0930,60,Ortaokul,15,"Toprak İşleme, Çapa, Çay Hasadı",Adıyaman,Kahta,28640,ilan_0930,Firma_1,Ceviz Hasadı,Van,Edremit,İlkokul,6,25-60,Erkek,Yok,Yok,42856,0.8
isci_0931,32,Üniversite,16,"Elma Toplama, Ürün Hasadı",Aksaray,Eskil,33973,ilan_0931,Firma_75,Pamuk Toplama,Bingöl,Solhan,İlkokul,9,25-56,Erkek,Yok,Var,31782,0.5
isci_0932,34,Lise,14,"Kiraz Hasadı, Sera Bakımı, Çapa",Amasya,Suluova,49716,ilan_0932,Firma_80,Kiraz Hasadı,Bartın,Amasra,İlkokul,1,27-43,Farketmez,Var,Var,52281,0.8
isci_0933,42,İlkokul,16,Ürün Hasadı,Çanakkale,Biga,19803,ilan_0933,Firma_56,Çay Hasadı,İzmir,Bornova,İlkokul,6,29-47,Bayan,Yok,Var,21528,1.0
isci_0934,52,Üniversite,6,Limon Hasadı,Kahramanmaraş,Elbistan,25722,ilan_0934,Firma_86,Çay Hasadı,Şanlıurfa,Siverek,Ortaokul,6,27-44,Farketmez,Var,Yok,46727,0.5
isci_0935,19,Üniversite,4,Fidan Dikimi,Sakarya,Serdivan,34010,ilan_0935,Firma_66,Elma Toplama,Konya,Karatay,İlkokul,3,20-43,Erkek,Var,Yok,33707,0.2
isci_0936,54,Ortaokul,1,Ürün Hasadı,Edirne,Merkez,18386,ilan_0936,Firma_8,Sera Bakımı,Kocaeli,İzmit,Ortaokul,0,21-51,Farketmez,Yok,Var,31168,0.7
isci_0937,52,Lise,12,"Ürün Hasadı, Çapa",Bartın,Merkez,23129,ilan_0937,Firma_75,Kayısı Hasadı,Amasya,Merzifon,Lise,2,26-41,Farketmez,Yok,Var,31101,0.7
isci_0938,45,İlkokul,15,"Ceviz Hasadı, Kiraz Hasadı",Şırnak,Cizre,51748,ilan_0938,Firma_77,Kiraz Hasadı,Osmaniye,Düziçi,Üniversite,1,22-44,Bayan,Var,Yok,27178,0.2
isci_0939,38,Lise,10,"Limon Hasadı, Toprak İşleme",Kahramanmaraş,Elbistan,26925,ilan_0939,Firma_57,Kiraz Hasadı,Kırıkkale,Keskin,Lise,10,23-52,Farketmez,Yok,Var,58399,1.0
isci_0940,35,Lise,11,"Çapa, Kiraz Hasadı",Kırıkkale,Merkez,30492,ilan_0940,Firma_84,Elma Toplama,Samsun,Atakum,Ortaokul,2,27-50,Bayan,Yok,Var,17922,0.5
isci_0941,56,Lise,8,"Limon Hasadı, Toprak İşleme, Sera Bakımı",Şanlıurfa,Haliliye,48303,ilan_0941,Firma_13,Elma Toplama,Aksaray,Ortaköy,Ortaokul,10,26-58,Bayan,Yok,Yok,57862,0.6
isci_0942,37,Üniversite,13,Toprak İşleme,Samsun,Atakum,52797,ilan_0942,Firma_62,Fidan Dikimi,Bayburt,Merkez,Üniversite,5,18-43,Erkek,Var,Var,46340,0.7
isci_0943,40,Üniversite,5,"Elma Toplama, Ceviz Hasadı",Bingöl,Karlıova,51109,ilan_0943,Firma_8,Limon Hasadı,Gümüşhane,Şiran,İlkokul,8,25-40,Erkek,Yok,Yok,49078,0.3
isci_0944,54,Ortaokul,12,"Toprak İşleme, Elma Toplama, Ceviz Hasadı",Karabük,Safranbolu,25384,ilan_0944,Firma_41,Limon Hasadı,İzmir,Bornova,Lise,6,26-48,Bayan,Yok,Var,45321,0.5
isci_0945,21,Lise,6,"Ceviz Hasadı, Ürün Hasadı",Amasya,Suluova,17122,ilan_0945,Firma_80,Çapa,Samsun,Atakum,Üniversite,7,19-59,Farketmez,Var,Var,58691,0.6
